duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,domain_u,SF,src_bytes_level1,dst_bytes_level1,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level1,dst_host_same_src_port_rate_level5,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,smtp,SF,src_bytes_level4,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level3,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level5,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level2,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level2,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level4,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level3,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level3,dst_host_srv_count_level4,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level4,dst_host_srv_count_level4,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level3,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level2,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level3,dst_host_srv_serror_rate_level4,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level3,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level3,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level3,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level3,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level3,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level3,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,smtp,SF,src_bytes_level3,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level3,dst_host_count_level1,dst_host_srv_count_level2,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level2,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level4,dst_host_srv_count_level4,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level3,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level2,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level3,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level4,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level3,smtp,SF,src_bytes_level4,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level3,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,ntp_u,SF,src_bytes_level1,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level1,dst_host_same_src_port_rate_level3,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,domain_u,SF,src_bytes_level1,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level4,dst_host_srv_count_level3,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level3,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level2,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level3,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level2,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level4,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level2,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level5,dst_host_srv_count_level5,dst_host_same_src_port_rate_level1,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
duration_level1,http,SF,src_bytes_level1,dst_bytes_level4,count_level1,serror_rate_level1,srv_rerror_rate_level1,same_srv_rate_level5,dst_host_count_level1,dst_host_srv_count_level5,dst_host_same_src_port_rate_level2,dst_host_serror_rate_level1,dst_host_srv_serror_rate_level1,normal.
